ns3::TcpWestwoodPlus,500,3,3,1,4.48e-05,3.30658,66.6667
ns3::TcpWestwoodPlus,500,4,3,0,0,-nan,100
ns3::TcpWestwoodPlus,500,5,3,1,4.48e-05,3.50691,66.6667
ns3::TcpWestwoodPlus,500,6,3,1,4.48e-05,3.20621,66.6667
ns3::TcpWestwoodPlus,500,7,3,1,4.48e-05,9.61551,66.6667
ns3::TcpWestwoodPlus,500,8,3,1,4.48e-05,3.10545,66.6667
ns3::TcpWestwoodPlus,500,9,3,1,4.48e-05,6.81127,66.6667
ns3::TcpWestwoodPlus,500,10,3,1,4.48e-05,7.11175,66.6667
ns3::TcpWestwoodPlus,500,11,3,1,4.48e-05,9.71564,66.6667
ns3::TcpWestwoodPlus,500,12,3,0,0,-nan,100
ns3::TcpWestwoodPlus,500,13,3,1,4.48e-05,6.9114,66.6667
ns3::TcpWestwoodPlus,500,14,3,0,0,-nan,100
ns3::TcpWestwoodPlus,500,15,3,1,4.48e-05,7.21228,66.6667
ns3::TcpWestwoodPlus,500,16,2,0,0,-nan,100
ns3::TcpWestwoodPlus,500,17,2,0,0,-nan,100
ns3::TcpWestwoodPlus,500,18,2,0,0,-nan,100
ns3::TcpWestwoodPlus,500,19,2,0,0,-nan,100
ns3::TcpWestwoodPlus,500,20,2,0,0,-nan,100
ns3::TcpWestwoodPlus,500,21,2,0,0,-nan,100
ns3::TcpWestwoodPlus,500,22,1,0,0,-nan,100
ns3::TcpWestwoodPlus,500,23,1,0,0,-nan,100
ns3::TcpWestwoodPlus,500,24,1,0,0,-nan,100
ns3::TcpWestwoodPlus,500,25,1,0,0,-nan,100
ns3::TcpWestwoodPlus,500,26,1,0,0,-nan,100
ns3::TcpNewReno,5,1,3,0,0,-nan,100
ns3::TcpNewReno,5,2,3,1,4.48e-05,9.91703,66.6667
ns3::TcpNewReno,5,3,3,1,4.48e-05,3.50837,66.6667
ns3::TcpNewReno,5,4,3,1,4.48e-05,7.11276,66.6667
ns3::TcpNewReno,5,5,3,1,4.48e-05,7.213,66.6667
ns3::TcpNewReno,5,6,3,1,4.48e-05,3.10647,66.6667
ns3::TcpNewReno,5,7,3,1,4.48e-05,7.61381,66.6667
ns3::TcpNewReno,5,8,3,1,4.48e-05,7.7141,66.6667
ns3::TcpNewReno,5,9,3,0,0,-nan,100
ns3::TcpNewReno,5,10,3,1,4.48e-05,7.01213,66.6667
ns3::TcpNewReno,5,11,3,0,0,-nan,100
ns3::TcpNewReno,5,12,3,1,4.48e-05,9.61677,66.6667
ns3::TcpNewReno,5,13,3,1,4.48e-05,3.20721,66.6667
ns3::TcpNewReno,5,14,3,1,4.48e-05,9.51676,66.6667
ns3::TcpNewReno,5,15,3,1,4.48e-05,3.60911,66.6667
ns3::TcpNewReno,5,16,2,0,0,-nan,100
ns3::TcpNewReno,5,17,2,0,0,-nan,100
ns3::TcpNewReno,5,18,2,0,0,-nan,100
ns3::TcpNewReno,5,19,2,0,0,-nan,100
ns3::TcpNewReno,5,20,1,0,0,-nan,100
ns3::TcpNewReno,5,21,1,0,0,-nan,100
ns3::TcpNewReno,5,22,1,0,0,-nan,100
ns3::TcpNewReno,5,23,1,0,0,-nan,100
ns3::TcpNewReno,5,24,1,0,0,-nan,100
ns3::TcpNewReno,5,25,1,0,0,-nan,100
ns3::TcpNewReno,5,26,1,0,0,-nan,100
ns3::TcpNewReno,5,27,1,0,0,-nan,100
ns3::TcpNewReno,10,1,3,1,4.48e-05,3.10508,66.6667
ns3::TcpNewReno,10,2,3,1,4.48e-05,7.81214,66.6667
ns3::TcpNewReno,10,3,3,1,4.48e-05,3.30588,66.6667
ns3::TcpNewReno,10,4,3,1,4.48e-05,9.81477,66.6667
ns3::TcpNewReno,10,5,3,1,4.48e-05,3.20526,66.6667
ns3::TcpNewReno,10,6,3,0,0,-nan,100
ns3::TcpNewReno,10,7,3,1,4.48e-05,3.50628,66.6667
ns3::TcpNewReno,10,8,3,1,4.48e-05,7.31157,66.6667
ns3::TcpNewReno,10,9,3,0,0,-nan,100
ns3::TcpNewReno,10,10,3,0,0,-nan,100
ns3::TcpNewReno,10,11,3,1,4.48e-05,9.91505,66.6667
ns3::TcpNewReno,10,12,3,1,4.48e-05,9.51413,66.6667
ns3::TcpNewReno,10,13,3,1,4.48e-05,7.11078,66.6667
